status,severity,fileName,dbId,dbPath,diskPath,dbSize,diskSize,dbModifiedAt,diskModifiedAt,supplierOffers,rawProducts,note
disk-new-unknown-to-db,low,60W.JPG,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/户外照明 工业照明/户外工厂/伊特/伊特给 图片和技术资料/王者太阳能路灯/60W.JPG,,1399177,,2020-10-15T08:17:44.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,60w正侧.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/户外照明 工业照明/户外工厂/伊特/2024/新款路灯资料/天际路灯/60w正侧.jpg,,2897808,,2024-06-08T06:46:58.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,60w正面.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/户外照明 工业照明/户外工厂/伊特/2024/新款路灯资料/天际路灯/60w正面.jpg,,2928625,,2024-06-08T07:14:29.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,60w背面.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/户外照明 工业照明/户外工厂/伊特/2024/新款路灯资料/天际路灯/60w背面.jpg,,3466297,,2024-06-08T07:09:43.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,6319fbbf0d355d96ec8595bac8292058.png,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/户外照明 工业照明/户外工厂/凯晟德/202605/TR-R1 一体路灯/反光杯高清图/500/6319fbbf0d355d96ec8595bac8292058.png,,3387654,,2026-05-05T09:12:58.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,64140210295701 CDF_N8A.pdf,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/小面板灯/中千 塑料 小面板灯/中千光电资料/中千不带水印-CE（LVD+EMC+ERP+ROHS）/中千-CE（LVD+EMC+ERP+ROHS）/CE-LVD（固定式）/64140210295701 CDF_N8A.pdf,,1093607,,2021-07-21T03:10:36.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,64140210295701 CDF_N8A.pdf,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/小面板灯/中千 塑料 小面板灯/中千光电资料/中千水印-CE（LVD+EMC+ERP+ROHS）(1)/CE-LVD（固定式）/64140210295701 CDF_N8A.pdf,,1285717,,2021-08-09T07:36:16.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,64140210295701 CERT_N8A.pdf,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/小面板灯/中千 塑料 小面板灯/中千光电资料/中千不带水印-CE（LVD+EMC+ERP+ROHS）/中千-CE（LVD+EMC+ERP+ROHS）/CE-LVD（固定式）/64140210295701 CERT_N8A.pdf,,260561,,2021-07-21T03:10:36.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,64140210295701 CERT_N8A.pdf,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/小面板灯/中千 塑料 小面板灯/中千光电资料/中千水印-CE（LVD+EMC+ERP+ROHS）(1)/CE-LVD（固定式）/64140210295701 CERT_N8A.pdf,,377582,,2021-08-09T07:36:20.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,64140210295701 TRF_N8A.pdf,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/小面板灯/中千 塑料 小面板灯/中千光电资料/中千不带水印-CE（LVD+EMC+ERP+ROHS）/中千-CE（LVD+EMC+ERP+ROHS）/CE-LVD（固定式）/64140210295701 TRF_N8A.pdf,,2855009,,2021-07-21T03:10:38.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,64140210295701 TRF_N8A.pdf,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/小面板灯/中千 塑料 小面板灯/中千光电资料/中千水印-CE（LVD+EMC+ERP+ROHS）(1)/CE-LVD（固定式）/64140210295701 TRF_N8A.pdf,,5343033,,2021-08-09T07:36:28.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,64140210295801 CDF_N8A.pdf,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/小面板灯/中千 塑料 小面板灯/中千光电资料/中千不带水印-CE（LVD+EMC+ERP+ROHS）/中千-CE（LVD+EMC+ERP+ROHS）/CE-LVD（嵌入式）/64140210295801 CDF_N8A.pdf,,2718495,,2021-07-09T06:01:02.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,64140210295801 CDF_N8A.pdf,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/小面板灯/中千 塑料 小面板灯/中千光电资料/中千水印-CE（LVD+EMC+ERP+ROHS）(1)/CE-LVD（嵌入式）/64140210295801 CDF_N8A.pdf,,2907851,,2021-08-09T07:38:20.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,64140210295801 CERT_N8A.pdf,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/小面板灯/中千 塑料 小面板灯/中千光电资料/中千不带水印-CE（LVD+EMC+ERP+ROHS）/中千-CE（LVD+EMC+ERP+ROHS）/CE-LVD（嵌入式）/64140210295801 CERT_N8A.pdf,,260575,,2021-07-09T06:01:02.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,64140210295801 CERT_N8A.pdf,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/小面板灯/中千 塑料 小面板灯/中千光电资料/中千水印-CE（LVD+EMC+ERP+ROHS）(1)/CE-LVD（嵌入式）/64140210295801 CERT_N8A.pdf,,377596,,2021-08-09T07:38:22.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,64140210295801 TRF_N8A.pdf,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/小面板灯/中千 塑料 小面板灯/中千光电资料/中千不带水印-CE（LVD+EMC+ERP+ROHS）/中千-CE（LVD+EMC+ERP+ROHS）/CE-LVD（嵌入式）/64140210295801 TRF_N8A.pdf,,2501609,,2021-07-09T06:01:04.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,64140210295801 TRF_N8A.pdf,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/小面板灯/中千 塑料 小面板灯/中千光电资料/中千水印-CE（LVD+EMC+ERP+ROHS）(1)/CE-LVD（嵌入式）/64140210295801 TRF_N8A.pdf,,5068861,,2021-08-09T07:38:30.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,64740210295701 CERT.pdf,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/小面板灯/中千 塑料 小面板灯/中千光电资料/中千不带水印-CE（LVD+EMC+ERP+ROHS）/中千-CE（LVD+EMC+ERP+ROHS）/CE-EMC/64740210295701 CERT.pdf,,283960,,2021-07-12T06:08:58.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,64740210295701 CERT.pdf,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/小面板灯/中千 塑料 小面板灯/中千光电资料/中千水印-CE（LVD+EMC+ERP+ROHS）(1)/CE-EMC/64740210295701 CERT.pdf,,436991,,2021-08-09T07:34:00.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,64740210295701 TRF_E8A.pdf,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/小面板灯/中千 塑料 小面板灯/中千光电资料/中千不带水印-CE（LVD+EMC+ERP+ROHS）/中千-CE（LVD+EMC+ERP+ROHS）/CE-EMC/64740210295701 TRF_E8A.pdf,,18410699,,2021-07-12T06:09:12.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,64740210295701 TRF_E8A.pdf,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/小面板灯/中千 塑料 小面板灯/中千光电资料/中千水印-CE（LVD+EMC+ERP+ROHS）(1)/CE-EMC/64740210295701 TRF_E8A.pdf,,25312274,,2021-08-09T07:34:38.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,66.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/线条灯办公灯/东电/202310新款/第二代三通线条灯高清图-视频公司制作/第二代三通线条灯高清图-视频公司制作/66.jpg,,2054314,,2023-09-01T09:03:23.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,689576082468743914.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/小面板灯/一群狼/一群狼合金面板灯/合金面板灯没有LOGO/689576082468743914.jpg,,567058,,2018-05-15T09:25:30.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,6DBE806B53DD4358313537D5CF63BC5A.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/户外照明 工业照明/户外工厂/中千/规格书和图片视频资料/太阳能路灯/长剑三代/6DBE806B53DD4358313537D5CF63BC5A.jpg,,1478620,,2024-11-28T03:19:34.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,6W 斜视.png,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/小面板灯/一群狼/一群狼 新品/光环系列筒灯产品图/6W 斜视.png,,2265492,,2022-05-19T08:56:49.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,6W 斜视.png,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/小面板灯/一群狼/一群狼 新品/压铸铝灯无边框筒灯/6W 斜视.png,,1881592,,2022-05-27T01:59:23.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,6W 明圆反面.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/小面板灯/一群狼/压铸铝经济款图片/经济款/6W 明圆反面.jpg,,3035299,,2019-09-17T12:16:12.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,6W 明圆正面.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/小面板灯/一群狼/压铸铝经济款图片/经济款/6W 明圆正面.jpg,,2825153,,2019-09-17T12:15:24.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,6W 明方反面.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/小面板灯/一群狼/压铸铝经济款图片/经济款/6W 明方反面.jpg,,3556103,,2019-09-17T12:29:48.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,6W 明方正面.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/小面板灯/一群狼/压铸铝经济款图片/经济款/6W 明方正面.jpg,,2816653,,2019-09-17T12:29:12.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,6W 暗圆反面.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/小面板灯/一群狼/压铸铝经济款图片/经济款/6W 暗圆反面.jpg,,3006102,,2019-09-17T11:20:14.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,6W 暗圆正面.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/小面板灯/一群狼/压铸铝经济款图片/经济款/6W 暗圆正面.jpg,,2745540,,2019-09-17T11:20:36.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,6W 暗方反面.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/小面板灯/一群狼/压铸铝经济款图片/经济款/6W 暗方反面.jpg,,2957168,,2019-09-17T11:44:58.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,6W 暗方正面.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/小面板灯/一群狼/压铸铝经济款图片/经济款/6W 暗方正面.jpg,,3022587,,2019-09-17T11:43:48.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,6W 正视 点亮.png,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/小面板灯/一群狼/一群狼 新品/压铸铝灯无边框筒灯/6W 正视 点亮.png,,146048,,2022-05-27T02:01:43.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,6W 正视.png,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/小面板灯/一群狼/一群狼 新品/光环系列筒灯产品图/6W 正视.png,,2641548,,2022-05-19T08:53:57.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,6W 正视.png,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/小面板灯/一群狼/一群狼 新品/压铸铝灯无边框筒灯/6W 正视.png,,2338889,,2022-05-27T01:54:09.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,6W 背面.png,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/小面板灯/一群狼/一群狼 新品/光环系列筒灯产品图/6W 背面.png,,2725576,,2022-05-19T09:03:53.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,6W 背面.png,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/小面板灯/一群狼/一群狼 新品/压铸铝灯无边框筒灯/6W 背面.png,,2926492,,2022-05-27T02:33:21.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,6W 背面2.png,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/小面板灯/一群狼/一群狼 新品/压铸铝灯无边框筒灯/6W 背面2.png,,2159921,,2022-05-27T07:33:51.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,6节2.5米压铸底座灯杆安装图-Model(1).pdf,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/户外照明 工业照明/户外工厂/中千/规格书和图片视频资料/庭院灯/天弓一代+天眼三代 渲染图/6节2.5米压铸底座灯杆安装图-Model(1).pdf,,173919,,2025-07-07T03:57:37.610Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,6节2.5米压铸底座灯杆安装图(1).pdf,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/户外照明 工业照明/户外工厂/中千/规格书和图片视频资料/庭院灯/天弓一代+天眼三代 渲染图/6节2.5米压铸底座灯杆安装图(1).pdf,,662402,,2025-07-07T07:10:19.530Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,7.2156-透明.png,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/户外照明 工业照明/户外工厂/中千/规格书和图片视频资料/庭院灯/天弓一代+天眼三代 渲染图/天眼三代 渲染图/7.2156-透明.png,,425802,,2025-06-17T09:43:52.490Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,7.2156.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/户外照明 工业照明/户外工厂/中千/规格书和图片视频资料/庭院灯/天弓一代+天眼三代 渲染图/天眼三代 渲染图/7.2156.jpg,,305089,,2025-06-17T09:42:46.580Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,7.2160.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/户外照明 工业照明/户外工厂/中千/规格书和图片视频资料/庭院灯/天弓一代+天眼三代 渲染图/天眼三代 渲染图/7.2160.jpg,,3659798,,2025-06-17T09:44:08.550Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,7.2161.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/户外照明 工业照明/户外工厂/中千/规格书和图片视频资料/庭院灯/天弓一代+天眼三代 渲染图/天眼三代 渲染图/7.2161.jpg,,2564749,,2025-06-17T09:44:22.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,7.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/光源/球泡灯管/名威 应急灯管/Emergency Charging Tube/7.jpg,,266258,,2022-03-31T06:35:20.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,7.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/户外照明 工业照明/户外工厂/中千/规格书和图片视频资料/High resolution photos/Solar floodlight WL-SFL-Y Alum Body/7.jpg,,500967,,2022-09-14T02:26:04.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,7.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/吸顶灯/发客户画册/Decoration Types/7.jpg,,448946,,2022-11-16T10:29:10.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,7.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/吸顶灯/弘跃/其他产品图/LC-H 弘跃款/高清照片/7.jpg,,41242,,2021-09-19T15:50:12.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,7.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/线条灯办公灯/博华/博华其余资料/新款 线条灯图片 可以放1平方电线/LED Linear Light ES series - With 1 mm2 cable  - Wellux - 20220712/LLS-A  photos and video/7.jpg,,305431,,2022-07-12T03:20:44.000Z,,,File exists on hard drive but has no DB path/name/size match.
